index,European,Asian,Other/Mixed,African Am./Caribbean,Hispanic/Latin American,African,
2007,93.37028448051818,3.1919093980528177,1.632314427940265,0.7844205433717839,1.012324823574099,0.008746326542852002,0.0
2008,93.34270373316396,4.6233241159536895,1.279860846223893,0.7541113046584631,0.0,0.0,0.0
2009,84.37099848859053,9.663263974764428,4.131666972643373,1.2164017370239897,0.29113972281974276,0.3265291041579348,0.0
2010,85.32352107439662,11.474799707776988,2.5467401087911736,0.3605871111988989,0.044156742241719525,0.2501952555946001,0.0
2011,72.67972748880386,20.858530906367704,2.737670232974066,3.0366625717692033,0.5155813210708349,0.1718274790143372,0.0
2012,65.92665256479981,26.78807094256543,4.840046290646835,1.4065683324329945,0.5070188175049167,0.5316430520500222,0.0
2013,75.6470158745525,18.687429180927676,0.9610691194145876,3.7099717336042364,0.5416802497380095,0.45283384176300195,0.0
2014,68.94736006499302,26.747897620497895,1.2647772583275216,1.9215615054187314,1.0926913439313577,0.02571220683147004,0.0
2015,79.70896912697386,16.581429517810157,0.5605342457321913,2.3222163674627208,0.31083840370518345,0.5160123383158838,0.0
2016,78.58462995503703,11.830343153071386,5.040092169820883,2.757372541099987,1.4520460818154173,0.3355160991552905,0.0
2017,87.97243155888886,6.981239614840638,0.385492759581655,2.4939209436183227,1.8050617421702726,0.3618533809002532,0.0
2018,75.25351275887915,22.037593792212462,0.35369829069562964,0.6833099771562046,1.4921651323616372,0.1797200486949183,0.0
2019,85.20711291953887,11.029608769800141,0.2345782739134738,0.8505684487884129,2.131234989550281,0.5468965984088212,0.0
